State,Date,Total
Arkansas,2023-03-19,111784587.4
Arkansas,2023-03-26,102395451.1
Arkansas,2023-04-02,105372813.23333333
Arkansas,2023-04-09,108350175.36666666
Arkansas,2023-04-16,111327537.5
Arkansas,2023-04-23,110406153.0
Arkansas,2023-04-30,111996706.0
Arkansas,2023-05-07,211959772.8
Arkansas,2023-05-14,201348139.4888889
Arkansas,2023-05-21,190736506.1777778
Arkansas,2023-05-28,180124872.86666667
Arkansas,2023-06-04,169513239.55555558
Arkansas,2023-06-11,158901606.24444446
Arkansas,2023-06-18,148289972.93333334
Arkansas,2023-06-25,137678339.62222224
Arkansas,2023-07-02,127066706.31111112
Arkansas,2023-07-09,116455073.00000001
Arkansas,2023-07-16,112094478.12500001
Arkansas,2023-07-23,107733883.25000001
Arkansas,2023-07-30,103373288.37500001
Arkansas,2023-08-06,99012693.50000001
Arkansas,2023-08-13,101758271.06000002
Arkansas,2023-08-20,104503848.62000002
Arkansas,2023-08-27,107249426.18
Arkansas,2023-09-03,109995003.74000001
Arkansas,2023-09-10,112740581.30000001
Arkansas,2023-09-17,121629709.26666668
Arkansas,2023-09-24,130518837.23333333
Arkansas,2023-10-01,139407965.2
Arkansas,2023-10-08,148297093.16666666
Arkansas,2023-10-15,157186221.13333333
Arkansas,2023-10-22,166075349.1
Arkansas,2023-10-29,174964477.06666666
Arkansas,2023-11-05,183853605.0333333
Arkansas,2023-11-12,192742733.0
Arkansas,2023-11-19,201631860.96666664
Arkansas,2023-11-26,210520988.9333333
Arkansas,2023-12-03,219410116.89999998
California,2019-01-13,444766890.59999996
California,2019-01-20,450081358.24444443
California,2019-01-27,455395825.88888884
California,2019-02-03,460710293.5333333
California,2019-02-10,466024761.17777777
California,2019-02-17,471339228.8222222
California,2019-02-24,476653696.46666664
California,2019-03-03,481968164.1111111
California,2019-03-10,487282631.7555555
California,2019-03-17,492597099.4
California,2019-03-24,493673301.29999995
California,2019-03-31,494749503.2
California,2019-04-07,495825705.09999996
California,2019-04-14,496901907.0
California,2019-04-21,497978108.9
California,2019-04-28,499054310.8
California,2019-05-05,500130512.7
California,2019-05-12,501206714.6
California,2019-05-19,502282916.5
California,2019-05-26,503359118.40000004
California,2019-06-02,504435320.3
California,2019-06-09,505511522.20000005
California,2019-06-16,506587724.1
California,2019-06-23,500285235.2444445
California,2019-06-30,493982746.3888889
California,2019-07-07,487680257.53333336
California,2019-07-14,481377768.6777778
California,2019-07-21,475075279.82222223
California,2019-07-28,468772790.9666667
California,2019-08-04,462470302.11111116
California,2019-08-11,456167813.25555557
California,2019-08-18,449865324.40000004
California,2019-08-25,518805023.52500004
California,2019-09-01,587744722.6500001
California,2019-09-08,656684421.7750001
California,2019-09-15,725624120.9000001
California,2019-09-22,794563820.0250001
California,2019-09-29,863503519.1500001
California,2019-10-06,932443218.2750001
California,2019-10-13,1001382917.4
California,2019-10-20,491957816.8
California,2019-10-27,505768871.6
California,2019-11-03,499444033.90000004
California,2019-11-10,493119196.2
California,2019-11-17,486794358.5
California,2019-11-24,477240954.9
California,2019-12-01,471981138.43333334
California,2019-12-08,466721321.96666664
California,2019-12-15,461461505.5
California,2019-12-22,491464690.1
California,2019-12-29,446846318.6
California,2020-01-05,488089629.5
California,2020-01-12,517917262.5
California,2020-01-19,439475031.59999996
California,2020-01-26,450336277.4
California,2020-02-02,467920812.5
California,2020-02-09,571725103.4
California,2020-02-16,446287373.4
California,2020-02-23,454404243.0
California,2020-03-01,488928920.8
California,2020-03-08,523453598.6
California,2020-03-15,594467896.6999999
California,2020-03-22,514100498.90000004
California,2020-03-29,465090389.20000005
California,2020-04-05,510010943.0500001
California,2020-04-12,554931496.9000001
California,2020-04-19,499937571.79999995
California,2020-04-26,511961312.5
California,2020-05-03,450124199.0
California,2020-05-10,1075361072.6
California,2020-05-17,506672447.79999995
California,2020-05-24,528426454.4
California,2020-05-31,525499508.9
California,2020-06-07,1083969276.1999998
California,2020-06-14,1642439043.5
California,2020-06-21,539820647.4
California,2020-06-28,550818407.0
California,2020-07-05,553673642.2
California,2020-07-12,556528877.4
California,2020-07-19,566344439.3000001
California,2020-07-26,563610656.6999999
California,2020-08-02,534068037.54999995
California,2020-08-09,504525418.40000004
California,2020-08-16,1104196523.1
California,2020-08-23,586280791.9
California,2020-08-30,577902644.1
California,2020-09-06,446322188.5
California,2020-09-13,1127565351.5
California,2020-09-20,546802449.0
California,2020-09-27,536372040.3
California,2020-10-04,534569084.05
California,2020-10-11,532766127.8
California,2020-10-18,535362222.1
California,2020-10-25,529163244.1
California,2020-11-01,699870584.4666667
California,2020-11-08,870577924.8333334
California,2020-11-15,1041285265.2
California,2020-11-22,521507021.7
California,2020-11-29,471884848.7
California,2020-12-06,933781077.4
California,2020-12-13,1059956561.0
California,2020-12-20,505770196.2
California,2020-12-27,474551685.6
California,2021-01-03,538775538.6
California,2021-01-10,602999391.6
California,2021-01-17,488099008.09999996
California,2021-01-24,475172742.7
California,2021-01-31,476419789.8
California,2021-02-07,552679134.7
California,2021-02-14,485051220.6
California,2021-02-21,482836202.2
California,2021-02-28,514375628.90000004
California,2021-03-07,479823371.0
California,2021-03-14,1459309233.1999998
California,2021-03-21,535505288.4
California,2021-03-28,488584341.90000004
California,2021-04-04,536621575.4
California,2021-04-11,622923227.6
California,2021-04-18,515453323.29999995
California,2021-04-25,532877585.70000005
California,2021-05-02,579258988.8
California,2021-05-09,625640391.9
California,2021-05-16,1300378097.1999998
California,2021-05-23,564105034.3
California,2021-05-30,580968751.4
California,2021-06-06,578471229.1999999
California,2021-06-13,589885974.1
California,2021-06-20,602011587.0
California,2021-06-27,585311316.3
California,2021-07-04,1033115579.1
California,2021-07-11,783320345.9000001
California,2021-07-18,608751470.5
California,2021-07-25,598589158.0
California,2021-08-01,604976933.55
California,2021-08-08,611364709.1
California,2021-08-15,638156863.5
California,2021-08-22,617148867.9
California,2021-08-29,595262791.2
California,2021-09-05,576813822.5
California,2021-09-12,581558319.3
California,2021-09-19,586302816.1
California,2021-09-26,580649015.4
California,2021-10-03,478632113.0
California,2021-10-10,815989723.9
California,2021-10-17,818621940.4
California,2021-10-24,782324756.1999999
California,2021-10-31,801781952.4
California,2021-11-07,1121298640.4
California,2021-11-14,792175855.0000001
California,2021-11-21,804762761.8000002
California,2021-11-28,738558959.5
California,2021-12-05,1048469377.4
California,2021-12-12,1358379795.3
California,2021-12-19,774968961.5
California,2021-12-26,749275823.4000001
California,2022-01-02,785851442.8000001
California,2022-01-09,822427062.2
California,2022-01-16,755673420.5
California,2022-01-23,750604359.6
California,2022-01-30,732224035.4000001
California,2022-02-06,729386633.3000001
California,2022-02-13,1619141976.0
California,2022-02-20,739917837.5999999
California,2022-02-27,757884374.0
California,2022-03-06,819513915.0
California,2022-03-13,1714599430.6
California,2022-03-20,773456532.8000001
California,2022-03-27,798854527.9999999
California,2022-04-03,876042616.5
California,2022-04-10,953230705.0
California,2022-04-17,1586995282.7
California,2022-04-24,798871465.4
California,2022-05-01,833117181.3499999
California,2022-05-08,867362897.3
California,2022-05-15,812869873.9
California,2022-05-22,823723310.0
California,2022-05-29,854870957.3
California,2022-06-05,1521555446.3
California,2022-06-12,813144569.1
California,2022-06-19,886160929.0
California,2022-06-26,888243244.7
California,2022-07-03,906802626.3000001
California,2022-07-10,925362007.9000001
California,2022-07-17,896695789.9
California,2022-07-24,921542953.5
California,2022-07-31,903223651.4000001
California,2022-08-07,837782910.0
California,2022-08-14,938316356.1
California,2022-08-21,900851966.6999998
California,2022-08-28,909390978.8000001
California,2022-09-04,736430206.7
California,2022-09-11,866381839.0
California,2022-09-18,867638860.1
California,2022-09-25,855686656.1
California,2022-10-02,1289933312.0
California,2022-10-09,1724179967.9
California,2022-10-16,826542797.3
California,2022-10-23,836400783.5
California,2022-10-30,821263498.8000001
California,2022-11-06,1677341929.1999998
California,2022-11-13,2533420359.6
California,2022-11-20,832806518.2
California,2022-11-27,792984859.5999999
California,2022-12-04,843697439.75
California,2022-12-11,894410019.9
California,2022-12-18,802540094.2
California,2022-12-25,815368628.4000001
California,2023-01-01,756579579.1
California,2023-01-08,761789297.95
California,2023-01-15,766999016.8
California,2023-01-22,764986978.7
California,2023-01-29,778317434.5999999
California,2023-02-05,813344182.4
California,2023-02-12,799771800.6499999
California,2023-02-19,786199418.8999999
California,2023-02-26,786344636.4
California,2023-03-05,804666037.9666667
California,2023-03-12,822987439.5333333
California,2023-03-19,841308841.1
California,2023-03-26,789656125.1
California,2023-04-02,804845112.1333333
California,2023-04-09,820034099.1666666
California,2023-04-16,835223086.1999999
California,2023-04-23,850571753.5000001
California,2023-04-30,874642690.5
California,2023-05-07,1626944764.2000003
California,2023-05-14,1544312469.9444447
California,2023-05-21,1461680175.688889
California,2023-05-28,1379047881.4333334
California,2023-06-04,1296415587.177778
California,2023-06-11,1213783292.9222224
California,2023-06-18,1131150998.6666667
California,2023-06-25,1048518704.4111112
California,2023-07-02,965886410.1555556
California,2023-07-09,883254115.9
California,2023-07-16,851596701.975
California,2023-07-23,819939288.05
California,2023-07-30,788281874.125
California,2023-08-06,756624460.2
California,2023-08-13,777364190.12
California,2023-08-20,798103920.04
California,2023-08-27,818843649.96
California,2023-09-03,839583379.88
California,2023-09-10,860323109.8
California,2023-09-17,935928341.9666666
California,2023-09-24,1011533574.1333333
California,2023-10-01,1087138806.3
California,2023-10-08,1162744038.4666667
California,2023-10-15,1238349270.6333332
California,2023-10-22,1313954502.8
California,2023-10-29,1389559734.9666667
California,2023-11-05,1465164967.1333332
California,2023-11-12,1540770199.3
California,2023-11-19,1616375431.4666667
California,2023-11-26,1691980663.6333332
California,2023-12-03,1767585895.8
Colorado,2019-01-13,89816716.3
Colorado,2019-01-20,90080895.48888889
Colorado,2019-01-27,90345074.67777778
Colorado,2019-02-03,90609253.86666666
Colorado,2019-02-10,90873433.05555555
Colorado,2019-02-17,91137612.24444444
Colorado,2019-02-24,91401791.43333334
Colorado,2019-03-03,91665970.62222221
Colorado,2019-03-10,91930149.81111111
Colorado,2019-03-17,92194329.0
Colorado,2019-03-24,92827304.91538462
Colorado,2019-03-31,93460280.83076923
Colorado,2019-04-07,94093256.74615385
Colorado,2019-04-14,94726232.66153847
Colorado,2019-04-21,95359208.57692307
Colorado,2019-04-28,95992184.4923077
Colorado,2019-05-05,96625160.40769231
Colorado,2019-05-12,97258136.32307693
Colorado,2019-05-19,97891112.23846154
Colorado,2019-05-26,98524088.15384616
Colorado,2019-06-02,99157064.06923078
Colorado,2019-06-09,99790039.98461539
Colorado,2019-06-16,100423015.9
Colorado,2019-06-23,99594630.23333333
Colorado,2019-06-30,98766244.56666666
Colorado,2019-07-07,97937858.9
Colorado,2019-07-14,97109473.23333333
Colorado,2019-07-21,96281087.56666666
Colorado,2019-07-28,95452701.89999999
Colorado,2019-08-04,94624316.23333332
Colorado,2019-08-11,93795930.56666666
Colorado,2019-08-18,92967544.89999999
Colorado,2019-08-25,105269147.2875
Colorado,2019-09-01,117570749.675
Colorado,2019-09-08,129872352.0625
Colorado,2019-09-15,142173954.45
Colorado,2019-09-22,154475556.8375
Colorado,2019-09-29,166777159.225
Colorado,2019-10-06,179078761.6125
Colorado,2019-10-13,191380364.0
Colorado,2019-10-20,96070971.2
Colorado,2019-10-27,97471702.1
Colorado,2019-11-03,96640454.96666667
Colorado,2019-11-10,95809207.83333333
Colorado,2019-11-17,94977960.7
Colorado,2019-11-24,95674566.19999999
Colorado,2019-12-01,96371698.56666666
Colorado,2019-12-08,97068830.93333334
Colorado,2019-12-15,97765963.30000001
Colorado,2019-12-22,102108204.1
Colorado,2019-12-29,91828009.4
Colorado,2020-01-05,98316102.4
Colorado,2020-01-12,97188915.5
Colorado,2020-01-19,93556020.80000001
Colorado,2020-01-26,91933086.7
Colorado,2020-02-02,96637421.6
Colorado,2020-02-09,116777703.5
Colorado,2020-02-16,93183876.7
Colorado,2020-02-23,92341806.10000001
Colorado,2020-03-01,98879226.65
Colorado,2020-03-08,105416647.2
Colorado,2020-03-15,117149278.4
Colorado,2020-03-22,104354542.8
Colorado,2020-03-29,94075698.0
Colorado,2020-04-05,100219985.0
Colorado,2020-04-12,106364272.0
Colorado,2020-04-19,99657929.5
Colorado,2020-04-26,100031056.1
Colorado,2020-05-03,93858490.4
Colorado,2020-05-10,220546518.90000004
Colorado,2020-05-17,106926595.6
Colorado,2020-05-24,110779344.0
Colorado,2020-05-31,106394738.1
Colorado,2020-06-07,217379472.64999998
Colorado,2020-06-14,328364207.2
Colorado,2020-06-21,111039373.0
Colorado,2020-06-28,116567564.6
Colorado,2020-07-05,115792981.55
Colorado,2020-07-12,115018398.5
Colorado,2020-07-19,119223162.4
Colorado,2020-07-26,115636419.7
Colorado,2020-08-02,109492570.5
Colorado,2020-08-09,103348721.3
Colorado,2020-08-16,222918883.10000002
Colorado,2020-08-23,116517360.6
Colorado,2020-08-30,114589945.6
Colorado,2020-09-06,91717704.80000001
Colorado,2020-09-13,226868219.10000002
Colorado,2020-09-20,109526976.69999999
Colorado,2020-09-27,107762178.2
Colorado,2020-10-04,106438630.8
Colorado,2020-10-11,105115083.39999999
Colorado,2020-10-18,103854517.7
Colorado,2020-10-25,101886131.2
Colorado,2020-11-01,137271667.56666666
Colorado,2020-11-08,172657203.93333334
Colorado,2020-11-15,208042740.3
Colorado,2020-11-22,104943496.6
Colorado,2020-11-29,94796795.6
Colorado,2020-12-06,194820314.39999998
Colorado,2020-12-13,221409222.6
Colorado,2020-12-20,104443757.6
Colorado,2020-12-27,99610493.8
Colorado,2021-01-03,111504182.05
Colorado,2021-01-10,123397870.3
Colorado,2021-01-17,100352533.3
Colorado,2021-01-24,98388621.1
Colorado,2021-01-31,99306859.8
Colorado,2021-02-07,113113760.39999999
Colorado,2021-02-14,98307861.0
Colorado,2021-02-21,97443598.9
Colorado,2021-02-28,101868949.8
Colorado,2021-03-07,99516019.1
Colorado,2021-03-14,293038602.1
Colorado,2021-03-21,105019246.8
Colorado,2021-03-28,99085283.39999999
Colorado,2021-04-04,104844288.5
Colorado,2021-04-11,129578193.69999999
Colorado,2021-04-18,99335213.10000001
Colorado,2021-04-25,104244477.0
Colorado,2021-05-02,114724346.69999999
Colorado,2021-05-09,125204216.39999999
Colorado,2021-05-16,261669920.7
Colorado,2021-05-23,117625052.5
Colorado,2021-05-30,116957171.10000001
Colorado,2021-06-06,121425334.3
Colorado,2021-06-13,125933476.30000001
Colorado,2021-06-20,127783969.3
Colorado,2021-06-27,120337963.8
Colorado,2021-07-04,211141224.4
Colorado,2021-07-11,156696702.40000004
Colorado,2021-07-18,124870675.9
Colorado,2021-07-25,124809030.39999999
Colorado,2021-08-01,125544160.44999999
Colorado,2021-08-08,126279290.5
Colorado,2021-08-15,127856916.8
Colorado,2021-08-22,124153755.6
Colorado,2021-08-29,120426229.1
Colorado,2021-09-05,112816690.89999999
Colorado,2021-09-12,115582001.55
Colorado,2021-09-19,118347312.2
Colorado,2021-09-26,116470674.8
Colorado,2021-10-03,99984580.5
Colorado,2021-10-10,163295548.0
Colorado,2021-10-17,158171904.69999996
Colorado,2021-10-24,157175507.0
Colorado,2021-10-31,155305035.70000005
Colorado,2021-11-07,234587944.10000002
Colorado,2021-11-14,156901319.00000003
Colorado,2021-11-21,160371574.7
Colorado,2021-11-28,147374438.29999998
Colorado,2021-12-05,211825638.25
Colorado,2021-12-12,276276838.2
Colorado,2021-12-19,163200758.70000005
Colorado,2021-12-26,156967757.4
Colorado,2022-01-02,161816410.0
Colorado,2022-01-09,166665062.60000002
Colorado,2022-01-16,156254016.4
Colorado,2022-01-23,150034320.4
Colorado,2022-01-30,152646637.4
Colorado,2022-02-06,151947526.0
Colorado,2022-02-13,326157785.6
Colorado,2022-02-20,151291673.4
Colorado,2022-02-27,155238168.39999998
Colorado,2022-03-06,166188104.2
Colorado,2022-03-13,358334640.5
Colorado,2022-03-20,154499195.1
Colorado,2022-03-27,156865111.2
Colorado,2022-04-03,173893956.1
Colorado,2022-04-10,190922801.0
Colorado,2022-04-17,324755114.9
Colorado,2022-04-24,160943181.9
Colorado,2022-05-01,168932782.64999998
Colorado,2022-05-08,176922383.39999998
Colorado,2022-05-15,172753761.9
Colorado,2022-05-22,170755924.79999998
Colorado,2022-05-29,175164905.2
Colorado,2022-06-05,316037036.40000004
Colorado,2022-06-12,163509209.70000002
Colorado,2022-06-19,188954673.1
Colorado,2022-06-26,183110600.79999998
Colorado,2022-07-03,187132846.5
Colorado,2022-07-10,191155092.2
Colorado,2022-07-17,191510122.1
Colorado,2022-07-24,190447519.1
Colorado,2022-07-31,187086252.10000002
Colorado,2022-08-07,168274038.0
Colorado,2022-08-14,194019812.60000002
Colorado,2022-08-21,185820295.7
Colorado,2022-08-28,184995506.50000003
Colorado,2022-09-04,153105242.59999996
Colorado,2022-09-11,171131406.6
Colorado,2022-09-18,178738199.3
Colorado,2022-09-25,173668948.4
Colorado,2022-10-02,263253732.7
Colorado,2022-10-09,352838517.0
Colorado,2022-10-16,168565630.3
Colorado,2022-10-23,165083337.9
Colorado,2022-10-30,159706081.7
Colorado,2022-11-06,337612659.45000005
Colorado,2022-11-13,515519237.20000005
Colorado,2022-11-20,166380492.10000002
Colorado,2022-11-27,159140608.9
Colorado,2022-12-04,174201221.8
Colorado,2022-12-11,189261834.7
Colorado,2022-12-18,172438878.20000002
Colorado,2022-12-25,174350868.5
Colorado,2023-01-01,157223681.6
Colorado,2023-01-08,160679883.15
Colorado,2023-01-15,164136084.70000002
Colorado,2023-01-22,157271987.79999998
Colorado,2023-01-29,159977860.39999998
Colorado,2023-02-05,164277029.20000002
Colorado,2023-02-12,163096685.8
Colorado,2023-02-19,161916342.4
Colorado,2023-02-26,162974536.39999998
Colorado,2023-03-05,167306470.99999997
Colorado,2023-03-12,171638405.6
Colorado,2023-03-19,175970340.2
Colorado,2023-03-26,162208710.6
Colorado,2023-04-02,165230922.4
Colorado,2023-04-09,168253134.2
Colorado,2023-04-16,171275346.0
Colorado,2023-04-23,171663317.7
Colorado,2023-04-30,176581203.7
Colorado,2023-05-07,336634109.90000004
Colorado,2023-05-14,319704955.31111115
Colorado,2023-05-21,302775800.72222227
Colorado,2023-05-28,285846646.1333333
Colorado,2023-06-04,268917491.54444444
Colorado,2023-06-11,251988336.95555556
Colorado,2023-06-18,235059182.36666667
Colorado,2023-06-25,218130027.7777778
Colorado,2023-07-02,201200873.18888888
Colorado,2023-07-09,184271718.6
Colorado,2023-07-16,178009391.85
Colorado,2023-07-23,171747065.10000002
Colorado,2023-07-30,165484738.35000002
Colorado,2023-08-06,159222411.60000002
Colorado,2023-08-13,162596074.42000002
Colorado,2023-08-20,165969737.24
Colorado,2023-08-27,169343400.06000003
Colorado,2023-09-03,172717062.88000003
Colorado,2023-09-10,176090725.70000002
Colorado,2023-09-17,191000555.57500002
Colorado,2023-09-24,205910385.45000002
Colorado,2023-10-01,220820215.32500002
Colorado,2023-10-08,235730045.20000002
Colorado,2023-10-15,250639875.07500005
Colorado,2023-10-22,265549704.95000005
Colorado,2023-10-29,280459534.82500005
Colorado,2023-11-05,295369364.70000005
Colorado,2023-11-12,310279194.57500005
Colorado,2023-11-19,325189024.45000005
Colorado,2023-11-26,340098854.32500005
Colorado,2023-12-03,355008684.20000005
Connecticut,2019-01-13,49715400.0
Connecticut,2019-01-20,49580963.61111111
Connecticut,2019-01-27,49446527.222222224
Connecticut,2019-02-03,49312090.833333336
Connecticut,2019-02-10,49177654.44444445
Connecticut,2019-02-17,49043218.05555555
Connecticut,2019-02-24,48908781.666666664
Connecticut,2019-03-03,48774345.277777776
